raceId,driverId,year,race,circuit,grid,position,constructor,overtake,circuit_type
1064,853,2021,Dutch Grand Prix,Circuit Park Zandvoort,18,20,Haas F1 Team,-2,permanent
1065,817,2021,Italian Grand Prix,Autodromo Nazionale di Monza,2,1,McLaren,1,permanent
1065,846,2021,Italian Grand Prix,Autodromo Nazionale di Monza,3,2,McLaren,1,permanent
1065,822,2021,Italian Grand Prix,Autodromo Nazionale di Monza,19,3,Mercedes,16,permanent
1065,844,2021,Italian Grand Prix,Autodromo Nazionale di Monza,5,4,Ferrari,1,permanent
1065,815,2021,Italian Grand Prix,Autodromo Nazionale di Monza,8,5,Red Bull,3,permanent
1065,832,2021,Italian Grand Prix,Autodromo Nazionale di Monza,6,6,Ferrari,0,permanent
1065,840,2021,Italian Grand Prix,Autodromo Nazionale di Monza,9,7,Aston Martin,2,permanent
1065,4,2021,Italian Grand Prix,Autodromo Nazionale di Monza,10,8,Alpine F1 Team,2,permanent
1065,847,2021,Italian Grand Prix,Autodromo Nazionale di Monza,14,9,Williams,5,permanent
1065,839,2021,Italian Grand Prix,Autodromo Nazionale di Monza,12,10,Alpine F1 Team,2,permanent
1065,849,2021,Italian Grand Prix,Autodromo Nazionale di Monza,13,11,Williams,2,permanent
1065,20,2021,Italian Grand Prix,Autodromo Nazionale di Monza,11,12,Aston Martin,-1,permanent
1065,841,2021,Italian Grand Prix,Autodromo Nazionale di Monza,7,13,Alfa Romeo,-6,permanent
1065,9,2021,Italian Grand Prix,Autodromo Nazionale di Monza,17,14,Alfa Romeo,3,permanent
1065,854,2021,Italian Grand Prix,Autodromo Nazionale di Monza,18,15,Haas F1 Team,3,permanent
1065,853,2021,Italian Grand Prix,Autodromo Nazionale di Monza,16,16,Haas F1 Team,0,permanent
1065,1,2021,Italian Grand Prix,Autodromo Nazionale di Monza,4,17,Mercedes,-13,permanent
1065,830,2021,Italian Grand Prix,Autodromo Nazionale di Monza,1,18,Red Bull,-17,permanent
1066,1,2021,Russian Grand Prix,Sochi Autodrom,4,1,Mercedes,3,permanent
1066,830,2021,Russian Grand Prix,Sochi Autodrom,20,2,Red Bull,18,permanent
1066,832,2021,Russian Grand Prix,Sochi Autodrom,2,3,Ferrari,-1,permanent
1066,817,2021,Russian Grand Prix,Sochi Autodrom,5,4,McLaren,1,permanent
1066,822,2021,Russian Grand Prix,Sochi Autodrom,16,5,Mercedes,11,permanent
1066,4,2021,Russian Grand Prix,Sochi Autodrom,6,6,Alpine F1 Team,0,permanent
1066,846,2021,Russian Grand Prix,Sochi Autodrom,1,7,McLaren,-6,permanent
1066,8,2021,Russian Grand Prix,Sochi Autodrom,13,8,Alfa Romeo,5,permanent
1066,815,2021,Russian Grand Prix,Sochi Autodrom,8,9,Red Bull,-1,permanent
1066,847,2021,Russian Grand Prix,Sochi Autodrom,3,10,Williams,-7,permanent
1066,840,2021,Russian Grand Prix,Sochi Autodrom,7,11,Aston Martin,-4,permanent
1066,20,2021,Russian Grand Prix,Sochi Autodrom,10,12,Aston Martin,-2,permanent
1066,842,2021,Russian Grand Prix,Sochi Autodrom,11,13,AlphaTauri,-2,permanent
1066,839,2021,Russian Grand Prix,Sochi Autodrom,9,14,Alpine F1 Team,-5,permanent
1066,844,2021,Russian Grand Prix,Sochi Autodrom,19,15,Ferrari,4,permanent
1066,841,2021,Russian Grand Prix,Sochi Autodrom,17,16,Alfa Romeo,1,permanent
1066,852,2021,Russian Grand Prix,Sochi Autodrom,12,17,AlphaTauri,-5,permanent
1066,853,2021,Russian Grand Prix,Sochi Autodrom,15,18,Haas F1 Team,-3,permanent
1066,849,2021,Russian Grand Prix,Sochi Autodrom,18,19,Williams,-1,permanent
1066,854,2021,Russian Grand Prix,Sochi Autodrom,14,20,Haas F1 Team,-6,permanent
1067,822,2021,Turkish Grand Prix,Istanbul Park,1,1,Mercedes,0,permanent
1067,830,2021,Turkish Grand Prix,Istanbul Park,2,2,Red Bull,0,permanent
1067,815,2021,Turkish Grand Prix,Istanbul Park,6,3,Red Bull,3,permanent
1067,844,2021,Turkish Grand Prix,Istanbul Park,3,4,Ferrari,-1,permanent
1067,1,2021,Turkish Grand Prix,Istanbul Park,11,5,Mercedes,6,permanent
1067,842,2021,Turkish Grand Prix,Istanbul Park,4,6,AlphaTauri,-2,permanent
1067,846,2021,Turkish Grand Prix,Istanbul Park,7,7,McLaren,0,permanent
1067,832,2021,Turkish Grand Prix,Istanbul Park,19,8,Ferrari,11,permanent
1067,840,2021,Turkish Grand Prix,Istanbul Park,8,9,Aston Martin,-1,permanent
1067,839,2021,Turkish Grand Prix,Istanbul Park,12,10,Alpine F1 Team,2,permanent
1067,841,2021,Turkish Grand Prix,Istanbul Park,16,11,Alfa Romeo,5,permanent
1067,8,2021,Turkish Grand Prix,Istanbul Park,17,12,Alfa Romeo,5,permanent
1067,817,2021,Turkish Grand Prix,Istanbul Park,20,13,McLaren,7,permanent
1067,852,2021,Turkish Grand Prix,Istanbul Park,9,14,AlphaTauri,-5,permanent
1067,847,2021,Turkish Grand Prix,Istanbul Park,13,15,Williams,-2,permanent
1067,4,2021,Turkish Grand Prix,Istanbul Park,5,16,Alpine F1 Team,-11,permanent
1067,849,2021,Turkish Grand Prix,Istanbul Park,15,17,Williams,-2,permanent
1067,20,2021,Turkish Grand Prix,Istanbul Park,10,18,Aston Martin,-8,permanent
1067,854,2021,Turkish Grand Prix,Istanbul Park,14,19,Haas F1 Team,-5,permanent
1067,853,2021,Turkish Grand Prix,Istanbul Park,18,20,Haas F1 Team,-2,permanent
1069,830,2021,United States Grand Prix,Circuit of the Americas,1,1,Red Bull,0,permanent
1069,1,2021,United States Grand Prix,Circuit of the Americas,2,2,Mercedes,0,permanent
1069,815,2021,United States Grand Prix,Circuit of the Americas,3,3,Red Bull,0,permanent
1069,844,2021,United States Grand Prix,Circuit of the Americas,4,4,Ferrari,0,permanent
1069,817,2021,United States Grand Prix,Circuit of the Americas,6,5,McLaren,1,permanent
1069,822,2021,United States Grand Prix,Circuit of the Americas,9,6,Mercedes,3,permanent
1069,832,2021,United States Grand Prix,Circuit of the Americas,5,7,Ferrari,-2,permanent
1069,846,2021,United States Grand Prix,Circuit of the Americas,7,8,McLaren,-1,permanent
1069,852,2021,United States Grand Prix,Circuit of the Americas,10,9,AlphaTauri,1,permanent
1069,20,2021,United States Grand Prix,Circuit of the Americas,18,10,Aston Martin,8,permanent
1069,841,2021,United States Grand Prix,Circuit of the Americas,12,11,Alfa Romeo,1,permanent
1069,840,2021,United States Grand Prix,Circuit of the Americas,13,12,Aston Martin,1,permanent
1069,8,2021,United States Grand Prix,Circuit of the Americas,15,13,Alfa Romeo,2,permanent
1069,847,2021,United States Grand Prix,Circuit of the Americas,20,14,Williams,6,permanent
1069,849,2021,United States Grand Prix,Circuit of the Americas,14,15,Williams,-1,permanent
1069,854,2021,United States Grand Prix,Circuit of the Americas,16,16,Haas F1 Team,0,permanent
1069,853,2021,United States Grand Prix,Circuit of the Americas,17,17,Haas F1 Team,0,permanent
1069,4,2021,United States Grand Prix,Circuit of the Americas,19,18,Alpine F1 Team,1,permanent
1069,839,2021,United States Grand Prix,Circuit of the Americas,11,19,Alpine F1 Team,-8,permanent
1069,842,2021,United States Grand Prix,Circuit of the Americas,8,20,AlphaTauri,-12,permanent
1070,830,2021,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,3,1,Red Bull,2,permanent
1070,1,2021,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,2,2,Mercedes,0,permanent
1070,815,2021,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,4,3,Red Bull,1,permanent
1070,842,2021,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,5,4,AlphaTauri,1,permanent
1070,844,2021,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,8,5,Ferrari,3,permanent
1070,832,2021,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,6,6,Ferrari,0,permanent
1070,20,2021,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,9,7,Aston Martin,2,permanent
1070,8,2021,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,10,8,Alfa Romeo,2,permanent
1070,4,2021,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,12,9,Alpine F1 Team,3,permanent
1070,846,2021,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,18,10,McLaren,8,permanent
1070,841,2021,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,11,11,Alfa Romeo,0,permanent
1070,817,2021,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,7,12,McLaren,-5,permanent
1070,839,2021,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,19,13,Alpine F1 Team,6,permanent
1070,840,2021,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,20,14,Aston Martin,6,permanent
1070,822,2021,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,1,15,Mercedes,-14,permanent
1070,847,2021,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,16,16,Williams,0,permanent
1070,849,2021,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,13,17,Williams,-4,permanent
1070,853,2021,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,15,18,Haas F1 Team,-3,permanent
1070,854,2021,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,14,19,Haas F1 Team,-5,permanent
1070,852,2021,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,17,20,AlphaTauri,-3,permanent
1071,1,2021,São Paulo Grand Prix,Autódromo José Carlos Pace,10,1,Mercedes,9,permanent
1071,830,2021,São Paulo Grand Prix,Autódromo José Carlos Pace,2,2,Red Bull,0,permanent
1071,822,2021,São Paulo Grand Prix,Autódromo José Carlos Pace,1,3,Mercedes,-2,permanent
1071,815,2021,São Paulo Grand Prix,Autódromo José Carlos Pace,4,4,Red Bull,0,permanent
1071,844,2021,São Paulo Grand Prix,Autódromo José Carlos Pace,6,5,Ferrari,1,permanent
1071,832,2021,São Paulo Grand Prix,Autódromo José Carlos Pace,3,6,Ferrari,-3,permanent
1071,842,2021,São Paulo Grand Prix,Autódromo José Carlos Pace,7,7,AlphaTauri,0,permanent
1071,839,2021,São Paulo Grand Prix,Autódromo José Carlos Pace,8,8,Alpine F1 Team,0,permanent
1071,4,2021,São Paulo Grand Prix,Autódromo José Carlos Pace,12,9,Alpine F1 Team,3,permanent
1071,846,2021,São Paulo Grand Prix,Autódromo José Carlos Pace,5,10,McLaren,-5,permanent
1071,20,2021,São Paulo Grand Prix,Autódromo José Carlos Pace,9,11,Aston Martin,-2,permanent
1071,847,2021,São Paulo Grand Prix,Autódromo José Carlos Pace,17,13,Williams,4,permanent
1071,841,2021,São Paulo Grand Prix,Autódromo José Carlos Pace,13,14,Alfa Romeo,-1,permanent
1071,852,2021,São Paulo Grand Prix,Autódromo José Carlos Pace,15,15,AlphaTauri,0,permanent
1071,849,2021,São Paulo Grand Prix,Autódromo José Carlos Pace,16,16,Williams,0,permanent
1071,853,2021,São Paulo Grand Prix,Autódromo José Carlos Pace,19,17,Haas F1 Team,2,permanent
1071,854,2021,São Paulo Grand Prix,Autódromo José Carlos Pace,18,18,Haas F1 Team,0,permanent
1071,817,2021,São Paulo Grand Prix,Autódromo José Carlos Pace,11,19,McLaren,-8,permanent
1071,840,2021,São Paulo Grand Prix,Autódromo José Carlos Pace,14,20,Aston Martin,-6,permanent
1051,1,2021,Qatar Grand Prix,Losail International Circuit,1,1,Mercedes,0,permanent
1051,830,2021,Qatar Grand Prix,Losail International Circuit,7,2,Red Bull,5,permanent
1051,4,2021,Qatar Grand Prix,Losail International Circuit,3,3,Alpine F1 Team,0,permanent
1051,815,2021,Qatar Grand Prix,Losail International Circuit,11,4,Red Bull,7,permanent
1051,839,2021,Qatar Grand Prix,Losail International Circuit,9,5,Alpine F1 Team,4,permanent
1051,840,2021,Qatar Grand Prix,Losail International Circuit,12,6,Aston Martin,6,permanent
1051,832,2021,Qatar Grand Prix,Losail International Circuit,5,7,Ferrari,-2,permanent
1051,844,2021,Qatar Grand Prix,Losail International Circuit,13,8,Ferrari,5,permanent
1051,846,2021,Qatar Grand Prix,Losail International Circuit,4,9,McLaren,-5,permanent
1051,20,2021,Qatar Grand Prix,Losail International Circuit,10,10,Aston Martin,0,permanent
1051,842,2021,Qatar Grand Prix,Losail International Circuit,2,11,AlphaTauri,-9,permanent
1051,817,2021,Qatar Grand Prix,Losail International Circuit,14,12,McLaren,2,permanent
1051,852,2021,Qatar Grand Prix,Losail International Circuit,8,13,AlphaTauri,-5,permanent
1051,8,2021,Qatar Grand Prix,Losail International Circuit,16,14,Alfa Romeo,2,permanent
1051,841,2021,Qatar Grand Prix,Losail International Circuit,18,15,Alfa Romeo,3,permanent
1051,854,2021,Qatar Grand Prix,Losail International Circuit,19,16,Haas F1 Team,3,permanent
1051,847,2021,Qatar Grand Prix,Losail International Circuit,15,17,Williams,-2,permanent
1051,853,2021,Qatar Grand Prix,Losail International Circuit,20,18,Haas F1 Team,2,permanent
1051,849,2021,Qatar Grand Prix,Losail International Circuit,17,19,Williams,-2,permanent
1051,822,2021,Qatar Grand Prix,Losail International Circuit,6,20,Mercedes,-14,permanent
1072,1,2021,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,1,1,Mercedes,0,permanent
1072,830,2021,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,3,2,Red Bull,1,permanent
1072,822,2021,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,2,3,Mercedes,-1,permanent
1072,839,2021,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,9,4,Alpine F1 Team,5,permanent
1072,817,2021,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,11,5,McLaren,6,permanent
1072,842,2021,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,6,6,AlphaTauri,0,permanent
1072,844,2021,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,4,7,Ferrari,-3,permanent
1072,832,2021,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,15,8,Ferrari,7,permanent
1072,841,2021,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,10,9,Alfa Romeo,1,permanent
1072,846,2021,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,7,10,McLaren,-3,permanent
1072,840,2021,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,18,11,Aston Martin,7,permanent
1072,849,2021,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,16,12,Williams,4,permanent
1072,4,2021,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,13,13,Alpine F1 Team,0,permanent
1072,852,2021,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,8,14,AlphaTauri,-6,permanent
1072,8,2021,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,12,15,Alfa Romeo,-3,permanent
1072,20,2021,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,17,16,Aston Martin,1,permanent
1072,815,2021,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,5,17,Red Bull,-12,permanent
1072,853,2021,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,20,18,Haas F1 Team,2,permanent
1072,847,2021,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,14,19,Williams,-5,permanent
1072,854,2021,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,19,20,Haas F1 Team,-1,permanent
1073,830,2021,Abu Dhabi Grand Prix,Yas Marina Circuit,1,1,Red Bull,0,permanent
1073,1,2021,Abu Dhabi Grand Prix,Yas Marina Circuit,2,2,Mercedes,0,permanent
1073,832,2021,Abu Dhabi Grand Prix,Yas Marina Circuit,5,3,Ferrari,2,permanent
1073,852,2021,Abu Dhabi Grand Prix,Yas Marina Circuit,8,4,AlphaTauri,4,permanent
1073,842,2021,Abu Dhabi Grand Prix,Yas Marina Circuit,12,5,AlphaTauri,7,permanent
1073,822,2021,Abu Dhabi Grand Prix,Yas Marina Circuit,6,6,Mercedes,0,permanent
1073,846,2021,Abu Dhabi Grand Prix,Yas Marina Circuit,3,7,McLaren,-4,permanent
1073,4,2021,Abu Dhabi Grand Prix,Yas Marina Circuit,11,8,Alpine F1 Team,3,permanent
1073,839,2021,Abu Dhabi Grand Prix,Yas Marina Circuit,9,9,Alpine F1 Team,0,permanent
1073,844,2021,Abu Dhabi Grand Prix,Yas Marina Circuit,7,10,Ferrari,-3,permanent
1073,20,2021,Abu Dhabi Grand Prix,Yas Marina Circuit,15,11,Aston Martin,4,permanent
1073,817,2021,Abu Dhabi Grand Prix,Yas Marina Circuit,10,12,McLaren,-2,permanent
1073,840,2021,Abu Dhabi Grand Prix,Yas Marina Circuit,13,13,Aston Martin,0,permanent
1073,854,2021,Abu Dhabi Grand Prix,Yas Marina Circuit,19,14,Haas F1 Team,5,permanent
1073,815,2021,Abu Dhabi Grand Prix,Yas Marina Circuit,4,15,Red Bull,-11,permanent
1073,849,2021,Abu Dhabi Grand Prix,Yas Marina Circuit,16,16,Williams,0,permanent
1073,841,2021,Abu Dhabi Grand Prix,Yas Marina Circuit,14,17,Alfa Romeo,-3,permanent
1073,847,2021,Abu Dhabi Grand Prix,Yas Marina Circuit,17,18,Williams,-1,permanent
1073,8,2021,Abu Dhabi Grand Prix,Yas Marina Circuit,18,19,Alfa Romeo,-1,permanent
1073,853,2021,Abu Dhabi Grand Prix,Yas Marina Circuit,20,20,Haas F1 Team,0,permanent
1074,844,2022,Bahrain Grand Prix,Bahrain International Circuit,1,1,Ferrari,0,permanent
1074,832,2022,Bahrain Grand Prix,Bahrain International Circuit,3,2,Ferrari,1,permanent
1074,1,2022,Bahrain Grand Prix,Bahrain International Circuit,5,3,Mercedes,2,permanent
1074,847,2022,Bahrain Grand Prix,Bahrain International Circuit,9,4,Mercedes,5,permanent
1074,825,2022,Bahrain Grand Prix,Bahrain International Circuit,7,5,Haas F1 Team,2,permanent
1074,822,2022,Bahrain Grand Prix,Bahrain International Circuit,6,6,Alfa Romeo,0,permanent
1074,839,2022,Bahrain Grand Prix,Bahrain International Circuit,11,7,Alpine F1 Team,4,permanent
1074,852,2022,Bahrain Grand Prix,Bahrain International Circuit,16,8,AlphaTauri,8,permanent
1074,4,2022,Bahrain Grand Prix,Bahrain International Circuit,8,9,Alpine F1 Team,-1,permanent
1074,855,2022,Bahrain Grand Prix,Bahrain International Circuit,15,10,Alfa Romeo,5,permanent
1074,854,2022,Bahrain Grand Prix,Bahrain International Circuit,12,11,Haas F1 Team,1,permanent
1074,840,2022,Bahrain Grand Prix,Bahrain International Circuit,19,12,Aston Martin,7,permanent
1074,848,2022,Bahrain Grand Prix,Bahrain International Circuit,14,13,Williams,1,permanent
1074,817,2022,Bahrain Grand Prix,Bahrain International Circuit,18,14,McLaren,4,permanent
1074,846,2022,Bahrain Grand Prix,Bahrain International Circuit,13,15,McLaren,-2,permanent
1074,849,2022,Bahrain Grand Prix,Bahrain International Circuit,20,16,Williams,4,permanent
1074,807,2022,Bahrain Grand Prix,Bahrain International Circuit,17,17,Aston Martin,0,permanent
1074,815,2022,Bahrain Grand Prix,Bahrain International Circuit,4,18,Red Bull,-14,permanent
1074,830,2022,Bahrain Grand Prix,Bahrain International Circuit,2,19,Red Bull,-17,permanent
1074,842,2022,Bahrain Grand Prix,Bahrain International Circuit,10,20,AlphaTauri,-10,permanent
1075,830,2022,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,4,1,Red Bull,3,permanent
1075,844,2022,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,2,2,Ferrari,0,permanent
1075,832,2022,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,3,3,Ferrari,0,permanent
1075,815,2022,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,1,4,Red Bull,-3,permanent
1075,847,2022,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,6,5,Mercedes,1,permanent
1075,839,2022,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,5,6,Alpine F1 Team,-1,permanent
1075,846,2022,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,11,7,McLaren,4,permanent
1075,842,2022,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,9,8,AlphaTauri,1,permanent
1075,825,2022,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,10,9,Haas F1 Team,1,permanent
1075,1,2022,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,15,10,Mercedes,5,permanent
1075,855,2022,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,12,11,Alfa Romeo,1,permanent
1075,807,2022,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,17,12,Aston Martin,5,permanent
1075,840,2022,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,13,13,Aston Martin,0,permanent
1075,848,2022,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,16,14,Williams,2,permanent
1075,822,2022,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,8,15,Alfa Romeo,-7,permanent
1075,4,2022,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,7,16,Alpine F1 Team,-9,permanent
1075,817,2022,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,14,17,McLaren,-3,permanent
1075,849,2022,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,18,18,Williams,0,permanent
1075,852,2022,Saudi Arabian Grand Prix,Jeddah Corniche Circuit,19,19,AlphaTauri,0,permanent
1076,844,2022,Australian Grand Prix,Albert Park Grand Prix Circuit,1,1,Ferrari,0,permanent
1076,815,2022,Australian Grand Prix,Albert Park Grand Prix Circuit,3,2,Red Bull,1,permanent
1076,847,2022,Australian Grand Prix,Albert Park Grand Prix Circuit,6,3,Mercedes,3,permanent
1076,1,2022,Australian Grand Prix,Albert Park Grand Prix Circuit,5,4,Mercedes,1,permanent
1076,846,2022,Australian Grand Prix,Albert Park Grand Prix Circuit,4,5,McLaren,-1,permanent
1076,817,2022,Australian Grand Prix,Albert Park Grand Prix Circuit,7,6,McLaren,1,permanent
1076,839,2022,Australian Grand Prix,Albert Park Grand Prix Circuit,8,7,Alpine F1 Team,1,permanent
1076,822,2022,Australian Grand Prix,Albert Park Grand Prix Circuit,12,8,Alfa Romeo,4,permanent
1076,842,2022,Australian Grand Prix,Albert Park Grand Prix Circuit,11,9,AlphaTauri,2,permanent
1076,848,2022,Australian Grand Prix,Albert Park Grand Prix Circuit,20,10,Williams,10,permanent
1076,855,2022,Australian Grand Prix,Albert Park Grand Prix Circuit,14,11,Alfa Romeo,3,permanent
1076,840,2022,Australian Grand Prix,Albert Park Grand Prix Circuit,19,12,Aston Martin,7,permanent
1076,854,2022,Australian Grand Prix,Albert Park Grand Prix Circuit,15,13,Haas F1 Team,2,permanent
1076,825,2022,Australian Grand Prix,Albert Park Grand Prix Circuit,16,14,Haas F1 Team,2,permanent
1076,852,2022,Australian Grand Prix,Albert Park Grand Prix Circuit,13,15,AlphaTauri,-2,permanent
1076,849,2022,Australian Grand Prix,Albert Park Grand Prix Circuit,18,16,Williams,2,permanent
1076,4,2022,Australian Grand Prix,Albert Park Grand Prix Circuit,10,17,Alpine F1 Team,-7,permanent
1076,830,2022,Australian Grand Prix,Albert Park Grand Prix Circuit,2,18,Red Bull,-16,permanent
1076,20,2022,Australian Grand Prix,Albert Park Grand Prix Circuit,17,19,Aston Martin,-2,permanent
1076,832,2022,Australian Grand Prix,Albert Park Grand Prix Circuit,9,20,Ferrari,-11,permanent
1077,830,2022,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,1,1,Red Bull,0,permanent
1077,815,2022,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,3,2,Red Bull,1,permanent
1077,846,2022,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,5,3,McLaren,2,permanent
1077,847,2022,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,11,4,Mercedes,7,permanent
1077,822,2022,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,7,5,Alfa Romeo,2,permanent
1077,844,2022,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,2,6,Ferrari,-4,permanent
1077,852,2022,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,12,7,AlphaTauri,5,permanent
1077,20,2022,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,13,8,Aston Martin,5,permanent
1077,825,2022,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,8,9,Haas F1 Team,-1,permanent
1077,840,2022,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,15,10,Aston Martin,5,permanent
1077,848,2022,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,18,11,Williams,7,permanent
1077,842,2022,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,17,12,AlphaTauri,5,permanent
1077,1,2022,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,14,13,Mercedes,1,permanent
1077,839,2022,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,16,14,Alpine F1 Team,2,permanent
1077,849,2022,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,19,16,Williams,3,permanent
1077,854,2022,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,10,17,Haas F1 Team,-7,permanent
1077,817,2022,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,6,18,McLaren,-12,permanent
1077,4,2022,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,9,19,Alpine F1 Team,-10,permanent
1077,832,2022,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,4,20,Ferrari,-16,permanent
1078,830,2022,Miami Grand Prix,Miami International Autodrome,3,1,Red Bull,2,permanent
1078,844,2022,Miami Grand Prix,Miami International Autodrome,1,2,Ferrari,-1,permanent
1078,832,2022,Miami Grand Prix,Miami International Autodrome,2,3,Ferrari,-1,permanent
1078,815,2022,Miami Grand Prix,Miami International Autodrome,4,4,Red Bull,0,permanent
1078,847,2022,Miami Grand Prix,Miami International Autodrome,12,5,Mercedes,7,permanent
1078,1,2022,Miami Grand Prix,Miami International Autodrome,6,6,Mercedes,0,permanent
1078,822,2022,Miami Grand Prix,Miami International Autodrome,5,7,Alfa Romeo,-2,permanent
1078,839,2022,Miami Grand Prix,Miami International Autodrome,20,8,Alpine F1 Team,12,permanent
1078,848,2022,Miami Grand Prix,Miami International Autodrome,18,9,Williams,9,permanent
1078,4,2022,Miami Grand Prix,Miami International Autodrome,11,11,Alpine F1 Team,0,permanent
1078,852,2022,Miami Grand Prix,Miami International Autodrome,9,12,AlphaTauri,-3,permanent
1078,817,2022,Miami Grand Prix,Miami International Autodrome,14,13,McLaren,1,permanent
1078,849,2022,Miami Grand Prix,Miami International Autodrome,19,14,Williams,5,permanent
1078,854,2022,Miami Grand Prix,Miami International Autodrome,15,15,Haas F1 Team,0,permanent
1078,825,2022,Miami Grand Prix,Miami International Autodrome,16,16,Haas F1 Team,0,permanent
1078,842,2022,Miami Grand Prix,Miami International Autodrome,7,18,AlphaTauri,-11,permanent
1078,846,2022,Miami Grand Prix,Miami International Autodrome,8,19,McLaren,-11,permanent
1078,855,2022,Miami Grand Prix,Miami International Autodrome,17,20,Alfa Romeo,-3,permanent
1079,830,2022,Spanish Grand Prix,Circuit de Barcelona-Catalunya,2,1,Red Bull,1,permanent
1079,815,2022,Spanish Grand Prix,Circuit de Barcelona-Catalunya,5,2,Red Bull,3,permanent
1079,847,2022,Spanish Grand Prix,Circuit de Barcelona-Catalunya,4,3,Mercedes,1,permanent
1079,832,2022,Spanish Grand Prix,Circuit de Barcelona-Catalunya,3,4,Ferrari,-1,permanent
1079,1,2022,Spanish Grand Prix,Circuit de Barcelona-Catalunya,6,5,Mercedes,1,permanent
